response_efficiency,voltage_ratio,peak_voltage_ratio,rms_voltage_ratio,waveform_correlation,vo_variability,vl_variability,response_delay,response_delay_normalized,residual_energy_ratio,vo_complexity,capacitor_id,cycle,efficiency_degradation_rate,voltage_ratio_deviation,correlation_shift,peak_voltage_ratio_deviation
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,340,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,341,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,342,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,343,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,344,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,345,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,346,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,347,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,348,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,349,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,350,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,351,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,352,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,353,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,354,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,355,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,356,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,357,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,358,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,359,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,360,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,361,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,362,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,363,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,364,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,365,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,366,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,367,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,368,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,369,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,370,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,371,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,372,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,373,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,374,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,375,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,376,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,377,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,378,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,379,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,380,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,381,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,382,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,383,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,384,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,385,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,386,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,387,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,388,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,389,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,390,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,391,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,392,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,393,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,394,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,395,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,396,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,397,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,398,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,399,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C2,400,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,1,,,,
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,2,0.0,0.0,0.0,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,3,0.0,0.0,0.0,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,4,0.0,0.0,0.0,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,5,0.0,0.0,0.0,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,6,0.0,0.0,0.0,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,7,0.0,0.0,0.0,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,8,0.0,0.0,0.0,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,9,0.0,0.0,0.0,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,10,0.0,0.0,0.0,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,11,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,12,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,13,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,14,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,15,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,16,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,17,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,18,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,19,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,20,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,21,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,22,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,23,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,24,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,25,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,26,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,27,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,28,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,29,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,30,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,31,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,32,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,33,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,34,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,35,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,36,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,37,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,38,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,39,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,40,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,41,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,42,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,43,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,44,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,45,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,46,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,47,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,48,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,49,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,50,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,51,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,52,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,53,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,54,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,55,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,56,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,57,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,58,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,59,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,60,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,61,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,62,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,63,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,64,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,65,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,66,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,67,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,68,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,69,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,70,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,71,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,72,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,73,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,74,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,75,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,76,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,77,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,78,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,79,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,80,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,81,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,82,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,83,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,84,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,85,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,86,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,87,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,88,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,89,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,90,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,91,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,92,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,93,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,94,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,95,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,96,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,97,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,98,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,99,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,100,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,101,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,102,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,103,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,104,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,105,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,106,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,107,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,108,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,109,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,110,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,111,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,112,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,113,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,114,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,115,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,116,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,117,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,118,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,119,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,120,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,121,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,122,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,123,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,124,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,125,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,126,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,127,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,128,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,129,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,130,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,131,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,132,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,133,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,134,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,135,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,136,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,137,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,138,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,139,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,140,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,141,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,142,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,143,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,144,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,145,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,146,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,147,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,148,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,149,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,150,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,151,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,152,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,153,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,154,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,155,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,156,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,157,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,158,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,159,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,160,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,161,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,162,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,163,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,164,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,165,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,166,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,167,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,168,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,169,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,170,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,171,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,172,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,173,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,174,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,175,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,176,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,177,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,178,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,179,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,180,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,181,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,182,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,183,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,184,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,185,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,186,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,187,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,188,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,189,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,190,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,191,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,192,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,193,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,194,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,195,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,196,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,197,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,198,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,199,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,200,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,201,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,202,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,203,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,204,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,205,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,206,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,207,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,208,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,209,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,210,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,211,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,212,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,213,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,214,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,215,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,216,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,217,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,218,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,219,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,220,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,221,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,222,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,223,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,224,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,225,0.0,,,0.0
0,,0,0,,0,0,-77240,-0.999987053507852,0.0,,ES14C3,226,0.0,,,0.0
