capacitor_id,cycle,cycle_normalized,cycle_number,response_efficiency,signal_attenuation,vl_cv,vl_max,vl_mean,vl_median,vl_min,vl_q25,vl_q75,vl_range,vl_std,vl_trend,vo_cv,vo_max,vo_mean,vo_median,vo_min,vo_q25,vo_q75,vo_range,vo_std,vo_trend,voltage_ratio,voltage_ratio_std
ES12C3,78,0.39,78.0,0.9794187255905735,-0.0034297184686542526,2.4926180786522205,0.3994771968579943,0.055981744684931535,0.05343261030973957,-0.5759029367103677,-0.05927513106203176,0.1716245161513086,0.9753801335683621,0.1395411088761532,-3.305316679390755e-08,0.011845444984903043,12.152824926061898,11.820551762543037,11.818329403352374,11.19751935867601,11.705277225534228,11.935740171609993,0.9553055673858886,0.14001969559440225,3.833251922686474e-07,211.1501138285307,2869.0933531304136
ES12C3,79,0.395,79.0,0.9761746802553511,-0.0035060617622717505,2.536208377321211,0.3939930323881966,0.05499769728980318,0.05282284176622802,-0.5759029367103677,-0.060492791938151734,0.1704049790642855,0.9698959690985643,0.13948562059977487,-3.148982048588269e-08,0.011841716450696982,12.146742567943996,11.820470991965681,11.817772761007376,11.19995468042825,11.705277225534228,11.935740171609993,0.9467878875157449,0.1399746658005465,3.8458001503356185e-07,214.9266528320132,2768.979449152814
ES12C3,80,0.4,80.0,1.001863790813304,-0.003415470250010655,2.5828614024470924,0.4025222871537459,0.054002335670730824,0.05160518089010804,-0.5819949935127738,-0.06171232902517483,0.16918731818816554,0.9845172806665197,0.13948054844592245,-3.075438405526273e-08,0.011840393845040001,12.183871573605774,11.820294319704857,11.817772761007376,11.19751935867601,11.705277225534228,11.935740171609993,0.9863522149297648,0.13995694010959467,3.8564912921654326e-07,218.88487179104433,2649.8354355385377
ES12C3,81,0.405,81.0,0.990950343420823,-0.003422252173944873,2.6205174896789765,0.3647504092522859,0.053199900077166185,0.05099541234659649,-0.5771224737973908,-0.06232022135778327,0.168577549644654,0.9418728830496768,0.13941126860138792,-2.935491572110132e-08,0.01183460650758321,12.132696045012478,11.820280549995115,11.817772761007376,11.19934678809564,11.705277225534228,11.935740171609993,0.9333492569168378,0.13988836911843144,3.8576319377170575e-07,222.18614194481302,2683.0412187918264
ES12C3,82,0.41,82.0,0.9961023337877942,-0.003405068044117998,2.6631518269854486,0.3574388153628567,0.05235265668329676,0.049777751470476514,-0.5783401346735108,-0.06292998990129482,0.1679677811011424,0.9357789500363675,0.1394230732936637,-3.1853997024053444e-08,0.011835534584130012,12.134523474432111,11.820152047270799,11.817772761007376,11.202391878391394,11.705011893437092,11.935740171609993,0.9321315960407173,0.1398978183451487,3.828270294250635e-07,225.7794120893591,2664.104391768373
ES12C3,83,0.415,83.0,0.9980677560273034,-0.0033589676702685534,2.702183861643451,0.3617034427456313,0.05159408236673132,0.04916798292696497,-0.5801675640931424,-0.06414952698831791,0.16675012022502245,0.9418710068387737,0.1394166967276843,-2.7425825489033348e-08,0.011834512542053366,12.143052729197658,11.820089117115192,11.817772761007376,11.203001646934906,11.705011893437092,11.935303648317824,0.9400510822627517,0.13988499290468823,3.8723017861173224e-07,229.0977680947568,2561.003032608777
ES12C3,84,0.42,84.0,0.9966785849665492,-0.003396469584909134,2.7387530694904276,0.3476918997211875,0.05090856200667645,0.048558214383453424,-0.5679834504883301,-0.06475741932092634,0.16614035168151092,0.9156753502095176,0.13942598045912888,-2.9857892367366686e-08,0.011835779951619966,12.127211880542681,11.820052175096103,11.817719634808862,11.21457786820711,11.705011893437092,11.935303648317824,0.9126340123355714,0.13989953656110443,3.8472803552634886e-07,232.18200847130493,2814.4943623800996
ES12C3,85,0.425,85.0,0.9866555925833804,-0.0033412061267470428,2.77445276315956,0.3598760133259998,0.05026089361660882,0.047950322050844985,-0.5527523703768632,-0.0653671878644379,0.16553245934890246,0.912628383702863,0.13944647517346903,-3.1832539191085564e-08,0.01183691635026732,12.130258847049337,11.820003660625023,11.817719634808862,11.229808948318576,11.705011893437092,11.935303648317824,0.900449898730761,0.1399123945906719,3.8289047014248504e-07,235.17297067553685,2981.071730510606
ES12C3,86,0.43,86.0,0.9928833288787652,-0.0034911554344803086,2.804776043185609,0.40130462627762586,0.04970797971582721,0.04734055350733344,-0.5393487196850277,-0.06597695640794944,0.1649226908053909,0.9406533459626536,0.13941975066210835,-2.7499495748146882e-08,0.011836404289298642,12.18021671476651,11.820015881748521,11.817772761007376,11.246257689306162,11.705011893437092,11.935303648317824,0.9339590254603483,0.13990648668230626,3.8745140182866656e-07,237.78910246044427,2882.1984500140725
ES12C3,87,0.435,87.0,1.0013315116946342,-0.0033230344675505563,2.8355737195575363,0.406179022203912,0.04916781241145517,0.04673078496382189,-0.5125432945122601,-0.06658484874055788,0.1649226908053909,0.9187223167161721,0.13941895672205712,-3.137590344040501e-08,0.011834345865196251,12.187526432445036,11.820023879144482,11.817772761007376,11.267580826220035,11.705011893437092,11.935303648317824,0.9199456062250011,0.13988225072067445,3.83320169216417e-07,240.40166319034037,2784.6340184332025
ES12C3,88,0.44,88.0,0.9958612123712768,-0.003422962116194972,2.861692915521228,0.3842461167465275,0.048709153056455415,0.046122892631213455,-0.4979219829443048,-0.06658484874055788,0.16431292226187938,0.8821680996908323,0.13939063822269762,-2.8445525476639087e-08,0.011833072891142398,12.166203295531165,11.820071454252906,11.818329403352374,11.287686302257788,11.705011893437092,11.935303648317824,0.8785169932733776,0.13986776709668616,3.861611990553107e-07,242.66633091634907,2736.134241839686
ES12C3,89,0.445,89.0,0.9985529967727582,-0.003328110130338624,2.8885664653736645,0.35561138594322517,0.04825255623465818,0.046122892631213455,-0.4833006713763494,-0.06719461728406942,0.16370315371836783,0.8389120573195745,0.13938071580799055,-3.0946407492202175e-08,0.011831065455294177,12.133303937345087,11.820118036593836,11.817772761007376,11.295605788479826,11.705011893437092,11.935303648317824,0.8376981488652611,0.13984459018024498,3.8369839329036345e-07,244.96356170460967,2765.8647542732915
ES12C3,90,0.45,90.0,0.9743659432074286,-0.0033244475214939673,2.910541068878241,0.3763266305244898,0.04787930289986562,0.0455131240877019,-0.47720861457394326,-0.06780438582758097,0.1630952613857594,0.853535245098433,0.13935467743931995,-3.65603785230466e-08,0.011828719633513245,12.140055344779269,11.820210393287882,11.817772761007376,11.30839967062815,11.705011893437092,11.935303648317824,0.8316556741511185,0.13981795475134168,3.7767630478406967e-07,246.8751564325941,2825.6061167730727
ES12C3,91,0.455,91.0,0.9965330017570416,-0.0032207783782607358,2.9350911986405763,0.37754429140060974,0.047489757447712166,0.0455131240877019,-0.49913964382042475,-0.06780438582758097,0.1630952613857594,0.8766839352210345,0.13938676911035575,-3.4551586518763354e-08,0.011830152854812783,12.160721007272269,11.82027863195644,11.817772761007376,11.287076533714275,11.705011893437092,11.935740171609993,0.8736444735579934,0.13983570300252202,3.794509771508032e-07,248.90164252725373,2805.9069945203896
ES12C3,92,0.46,92.0,0.985882839091334,-0.003227973335891754,2.957807888744808,0.3751070934374667,0.04712879603244698,0.04490335554419036,-0.4875652987591241,-0.06841415437109252,0.16248549284224784,0.8626723921965908,0.1393979246918167,-3.997813366775653e-08,0.01183113448666126,12.147927125123946,11.820328611213812,11.817772761007376,11.297433217899458,11.705011893437092,11.935911540650432,0.8504939072244877,0.13984789747580054,3.7436622028544426e-07,250.8090510751816,2787.672114157466
ES12C3,93,0.465,93.0,0.9718423465875541,-0.003170963972003671,2.9763171579376326,0.3726698954743236,0.04683931734850876,0.044293587000678813,-0.4906103890548756,-0.06841415437109252,0.16248549284224784,0.8632802845291991,0.13940866389045245,-4.199144953951941e-08,0.011831264604789957,12.136405555379087,11.820437494434437,11.818329403352374,11.297433217899458,11.705277225534228,11.935911540650432,0.8389723374796283,0.13985072374103424,3.7241945718478583e-07,252.36143828664845,2939.850350580915
ES12C3,94,0.47,94.0,0.9730883987211648,-0.003201792121989566,3.001369361468357,0.3946028009317082,0.046441959894759216,0.044293587000678813,-0.4875652987591241,-0.06902204670370095,0.16187572429873628,0.8821680996908323,0.1393894755146725,-4.255560659356523e-08,0.011829991600828194,12.157688190850134,11.820445555470556,11.818329403352374,11.29926064731909,11.705277225534228,11.936348781951224,0.8584275435310449,0.13983577163926364,3.715815584180355e-07,254.5208165688211,2745.66360975328
ES12C3,95,0.475,95.0,0.9812047893044853,-0.00307996874029004,3.018420159415099,0.3903381735489336,0.04618407074895494,0.043685694668070374,-0.48451833225246943,-0.06902204670370095,0.16187572429873628,0.8748565058014031,0.13940293019249878,-5.026662898926075e-08,0.011829608356464644,12.157064272222103,11.820533921850503,11.818329403352374,11.298650878775579,11.705621661980603,11.936348781951224,0.8584133934465239,0.1398322868597965,3.6435692393765067e-07,255.94395925175087,2801.2565908760475
ES12C3,96,0.48,96.0,0.978984215501353,-0.0031195957495080417,3.0358460367370155,0.3854637776226474,0.045917667218824225,0.043685694668070374,-0.48390856370895785,-0.0696318152472125,0.16187572429873628,0.8693723413316052,0.1393989680424767,-5.143523029428031e-08,0.01182962677379858,12.157674040765615,11.820646512735765,11.818329403352374,11.306572241208519,11.705621661980603,11.936521309193942,0.851101799557096,0.13983383647066783,3.6342914932053935e-07,257.431338060001,2677.812690654496
ES12C3,97,0.485,97.0,0.9944096755284308,-0.002966167000994391,3.060075361280871,0.40130462627762586,0.04555660961296778,0.04307592612455883,-0.4692872521410025,-0.0696318152472125,0.16096294769437208,0.8705918784186284,0.13940665862013396,-5.796171426950556e-08,0.01182850606749828,12.181434375642631,11.820610417983557,11.818329403352374,11.315709388306676,11.705621661980603,11.936348781951224,0.8657249873359554,0.1398201620506519,3.5754060748557814e-07,259.47081045773865,2651.1227487530405
ES12C3,98,0.49,98.0,0.9696052321439859,-0.0030101050864905776,3.075515675398514,0.3690150366350605,0.045322374652194596,0.04307592612455883,-0.4705067892280257,-0.07024158379072405,0.1606580634226163,0.8395218258630862,0.13938967368910873,-6.108845953079123e-08,0.011827486064804604,12.130933680249619,11.820707332804986,11.818329403352374,11.316928925393698,11.705621661980603,11.936521309193942,0.8140047548559206,0.13980925125488458,3.5353607293443226e-07,260.8139450661508,2801.2861520132556
ES12C3,99,0.495,99.0,1.006881034927971,-0.003168090539445112,3.0963345715726662,0.4043497165733774,0.04501061566099624,0.042466157581047284,-0.48208113428932636,-0.07024158379072405,0.1606580634226163,0.8864308508627038,0.13936792535891274,-6.097713983034757e-08,0.011827499665914749,12.183261805062262,11.820711013643594,11.818329403352374,11.29073139255354,11.705621661980603,11.936348781951224,0.8925304125087212,0.1398094555647444,3.528727787284024e-07,262.6205138510643,2839.572035841488
ES12C3,100,0.5,100.0,1.066092487436568,-0.0034583650944592925,3.1110767080107924,0.3647504092522859,0.04478839926854771,0.042466157581047284,-0.4741616480672886,-0.07024158379072405,0.1606580634226163,0.8389120573195745,0.1393401457534664,-5.823331489246201e-08,0.011828617695611917,12.129039309962312,11.820657193246433,11.818329403352374,11.234681468033958,11.705621661980603,11.936348781951224,0.894357841928354,0.13982203484979705,3.4831185325520703e-07,263.9222965386797,2698.59616049826
ES12C3,101,0.505,101.0,0.8211567345066092,0.015036106512129721,3.550457559844037,0.4098338810431751,0.043010630955393966,0.041858265248438845,-3.057914197274286,-0.07145924466684403,0.16004829487910477,3.4677480783174612,0.15270741982924046,-6.995058688114431e-08,0.012725926788759093,12.19057339895169,11.819280221881751,11.818329403352374,9.343008710868954,11.705277225534228,11.936348781951224,2.847564688082736,0.1504112947994955,3.368236098974552e-07,274.79904291893433,2749.7744219783103
ES12C3,102,0.51,102.0,0.4187620313972058,-0.42245545034076226,-0.05598824140013654,0.1783263414972263,-2.998093365168255,-3.003083809841728,-3.4862043649713788,-3.115791551213499,-2.884891904000159,3.664530706468605,0.16785797506918798,2.214737613501158e-07,0.026668065942996703,9.8084628641349,8.953423620246962,8.945214346873763,8.273896541376669,8.780685788675315,9.118201120458021,1.5345663227582307,0.23877049152033025,2.845437785501811e-07,-2.9863725140342616,17.69304565841365
ES12C3,103,0.515,103.0,0.3457169940979044,-0.37143166018226603,-0.054354862966603044,0.17588914353408322,-2.929375107763832,-2.933022342297703,-3.3996941564397667,-3.045730083669474,-2.8148304364561336,3.5755832999738497,0.1592257825602811,2.1251411123093858e-07,0.026182805894196325,8.921418492306877,8.340102287084138,8.340209631162509,7.685278581693252,8.182076903680542,8.496781307238146,1.236139910613625,0.21836727932046682,7.794622623834879e-08,-2.8470584955064493,17.55749087194808
ES12C3,104,0.52,104.0,1.4158490680131215,-0.525466231077141,-0.048822571844351535,-2.5187437176250542,-2.861369880906707,-2.863568767086286,-3.387510042834954,-2.9756686161254486,-2.744768968912108,0.8687663252098998,0.1396994365838313,9.304898313357951e-08,0.027452212985632964,8.335945003779733,7.762826738983338,7.763265397400913,7.105903011910112,7.609129043077516,7.915132917427787,1.230041991869621,0.2131067730091372,-9.860607259107817e-08,-2.7129756242920484,0.18413956632790895
ES12C3,105,0.525,105.0,1.4128261848711892,-0.4977914430332113,-0.049892095184499254,-2.457211504846578,-2.795711733056891,-2.7977719269250354,-3.3028253875120703,-2.9104796682968064,-2.678972128750858,0.8456138826654924,0.13948391589409578,1.0426321428710893e-07,0.028984570835131413,7.765092826820544,7.207897500200941,7.208863837640213,6.570387391100143,7.0577451404679215,7.35691925774507,1.194705435720401,0.20891781566694081,-2.6637711149523595e-07,-2.5781976785996,0.18192532500859426
ES12C3,106,0.53,106.0,1.4423933785649452,-0.47480069434726135,-0.05095926548238859,-2.3950695235245902,-2.7335690981957352,-2.7356299456030477,-3.2199700378197216,-2.8483395631857222,-2.6168301474288698,0.8249005142951313,0.13930067338941005,1.2284414887315385e-07,0.030793317938197565,7.22653023950392,6.671600970381437,6.672225133271318,6.036699199709805,6.52408438222223,6.817555664815682,1.1898310397941154,0.205440729837743,-4.1031353082095526e-07,-2.4406191066415555,0.1792351425113231
ES12C3,107,0.535,107.0,1.4627412115525522,-0.45493659429303546,-0.05202804895014847,-2.335364740165746,-2.674126157580097,-2.6759251622442033,-3.1438165134732903,-2.788634779826878,-2.557735132613537,0.8084517733075445,0.13912956662544973,1.3421364568760284e-07,0.03290304707174194,6.703844781307276,6.152156588723535,6.152928827777721,5.521289054937589,6.007456576573894,6.295826790604365,1.1825557263696869,0.2024246978314978,-5.44921825942853e-07,-2.3006231666687036,0.1761020706225804
ES12C3,108,0.54,108.0,1.531454360761367,-0.4397518663688107,-0.05310795567719994,-2.296375201388166,-2.6171247591748164,-2.6192673453920134,-3.082284300694814,-2.731365318220273,-2.5004675472178355,0.785909099306648,0.13899014571195872,1.4535923984145126e-07,0.0354349997944871,6.217992082226126,5.6472787598773575,5.647617451602012,5.014408164930922,5.504721361422572,5.789300066393397,1.2035839172952043,0.20011132169566553,-6.684238472203647e-07,-2.157817941265419,0.17269338228377135
ES12C3,109,0.545,109.0,1.457624656065057,-0.4252158920585052,-0.05418390045017852,-2.2037710598432447,-2.5621608639496776,-2.5644369579594546,-3.0213599802489464,-2.6765349307877147,-2.4456371597852775,0.8175889204057016,0.13882786918959272,1.5849525756326028e-07,0.038375718633604006,5.719978412203579,5.155856163078323,5.156292877391394,4.528240643294617,5.01501605726353,5.296151533806291,1.191737768908962,0.19785968542962687,-7.766131809901649e-07,-2.012307749924162,0.16875150023129973
ES12C3,110,0.55,110.0,1.505908405052399,-0.4128540771407858,-0.05528654777204466,-2.1848851208925146,-2.5089640220136618,-2.5108242314030162,-2.973231418162306,-2.6229222042312763,-2.3926323255614474,0.7883462972697912,0.13871195926139962,1.6498009185290855e-07,0.04190248282016912,5.2365601544873535,4.677044031775682,4.677502601691728,4.049382839336838,4.537377790392775,4.8157981073601475,1.1871773151505156,0.19597975719065502,-8.812774828189333e-07,-1.8641335590065367,0.16451445526149858
ES12C3,111,0.555,111.0,1.4724554639341023,-0.4011123830325587,-0.056411036458180096,-2.1123864553853466,-2.457557688610164,-2.459648702809721,-2.9171814936427243,-2.571746675637981,-2.341456796968152,0.8047950382573776,0.13863337637026876,1.7320619836027477e-07,0.04613935931998543,4.766518215747785,4.209875108730881,4.210221019006153,3.581493364318654,4.071487078709124,4.347426732968593,1.1850248514291306,0.1942409403339969,-9.737388854799172e-07,-1.713032059528871,0.15986696816593077
ES12C3,112,0.56,112.0,1.520455877657352,-0.3883050941307886,-0.05757632534522779,-2.084361493125556,-2.407503301894689,-2.4096908350925457,-2.8599139082470226,-2.521790684131709,-2.29150080546188,0.7755524151214668,0.13861519337959877,1.8342013635925862e-07,0.051260104514232255,4.309245858290846,3.7541901429286146,3.7546801153611082,3.1300526302880574,3.6174378128004823,3.890888982375823,1.1791932280027888,0.19244017909282132,-1.0550876840013674e-06,-1.5593707140397657,0.15479503954304757
ES12C3,113,0.565,113.0,1.5343869082507855,-0.37934614107770814,-0.0587605377675385,-2.042934756384833,-2.3587916730531635,-2.360952504462394,-2.8123932384929904,-2.4730523535015565,-2.2427624748317276,0.7694584821081576,0.13860386719019574,1.848379709131558e-07,0.057774526374693304,3.864743082116536,3.3091177261642857,3.309570601492772,2.6840960607272577,3.1733086726593145,3.4450252880698664,1.1806470213892784,0.19118270934724366,-1.139905879507719e-06,-1.402886810212045,0.1494688948299809
ES12C3,114,0.57,114.0,1.5342978689105644,-0.36862021092521013,-0.059976918812067,-1.9960238551743124,-2.311313965476172,-2.3134337109192646,-2.7648744449498617,-2.4255316837475247,-2.1952418050776954,0.7688505897755493,0.138625490056561,1.8959789182965083e-07,0.06601090097259278,3.4305773185071353,2.874156308207242,2.8747847558650923,2.2509314971038794,2.739195970868657,3.0088156341507366,1.179645821403256,0.18972564744082113,-1.2114203774802472e-06,-1.2435161778703285,0.14362422123011806
ES12C3,115,0.575,115.0,1.4893494232604612,-0.3576214860731708,-0.06125355589792878,-1.924133081999752,-2.264457714504916,-2.2665228097087438,-2.7204007417024836,-2.379230551080515,-2.148330903867175,0.7962676597027316,0.1387060871939229,1.966359866838578e-07,0.07686869239588531,3.014046273615805,2.449766717167267,2.450149447007263,1.8281254938765847,2.3161185687216186,2.583572432960299,1.1859207797392204,0.18831036422360842,-1.2734463969446494e-06,-1.0818337218113456,0.13745815094660055
ES12C3,116,0.58,116.0,1.4110042374634415,-0.3489353626189131,-0.0625579212611909,-1.8729575534064569,-2.2184651160954405,-2.2208295693743434,-2.7088245204302797,-2.332927542202603,-2.102029771200166,0.8358669670238228,0.1387825660533973,2.0379493215795695e-07,0.09198890641166789,2.593258701630265,2.0351226943239014,2.035262930002006,1.4138468692039363,1.9018773539917866,2.168214602550515,1.1794118324263287,0.18720871106442277,-1.331432725839582e-06,-0.9173561844892892,0.1310081708535512
ES12C3,117,0.585,117.0,1.4247853014147005,-0.3368085892554846,-0.06392780825772607,-1.8333582460853655,-2.1725859179801765,-2.174528436707334,-2.6539941329977217,-2.2872361780791053,-2.0563365308657646,0.8206358869123562,0.13888865598807248,2.2655562948200588e-07,0.11385327731410007,2.1809841838331447,1.6307615613275952,1.631285450986052,1.0117542343470032,1.4987245007243168,1.7632377909065562,1.1692299494861416,0.1856675482750055,-1.3662868960544761e-06,-0.7506085480125416,0.12403079343261547
ES12C3,118,0.59,118.0,1.4598968041071387,-0.3251077519493011,-0.06534774712973518,-1.7626870099978287,-2.1261146580051893,-2.1282254278294217,-2.585760094873328,-2.240935045412096,-2.0100353981987555,0.8230730848754992,0.1389368030401465,2.388832846636008e-07,0.14876865702514777,1.8173554224488213,1.237533754898588,1.23786099994226,0.6157536562924762,1.1067936976441646,1.368763397413047,1.2016017661563452,0.18410623473955134,-1.4034612506510874e-06,-0.5820635073649766,0.11683305324702518
ES12C3,119,0.595,119.0,1.5068441878139403,-0.3135696545727875,-0.06687950678754784,-1.7401462122078357,-2.078899557824716,-2.0813145266189013,-2.540066854538927,-2.193414375658064,-1.9625147284447235,0.7999206423310914,0.1390357770881683,2.634616722063063e-07,0.21353020903121728,1.4458222172173096,0.8553036992356622,0.8553821718046082,0.24046644660831076,0.725416307368496,0.9855567015068439,1.2053557706089988,0.18263317768296433,-1.4246750066925785e-06,-0.4114213676251971,0.10950463218483138
ES12C3,120,0.6,120.0,1.494010924591562,-0.29819987616449106,-0.06857963133764375,-1.6932353109973148,-2.029464726657002,-2.031358535112629,-2.487063896526,-2.1440662764844,-1.91316662927106,0.7938285855286853,0.13917994276688914,2.86948337697498e-07,0.3720152732278067,1.057869641302986,0.485688081827526,0.486279662643613,-0.12811893772993702,0.35683092303024827,0.6151438877489647,1.185988579032923,0.18068338446455642,-1.4390823462085486e-06,-0.23931831652357252,0.10194681077082172
ES12C3,121,0.605,121.0,1.2568263736594514,-0.2063414595896671,-0.07235782861884567,-1.5031545081920892,-1.9673482928241912,-1.9692165537906414,-2.437107905019728,-2.083143832249436,-1.8510265241599755,0.933953396827639,0.14235305060575143,4.951936231377286e-07,1.2415729930056083,0.7307256653900616,0.13831356497942784,0.13846166160087073,-0.4430915955117465,0.012589807151065795,0.2605719226460638,1.173817260901808,0.17172638684478392,-1.2821939901883278e-06,-0.07030456451657287,0.09160452138400207
ES12C3,122,0.61,122.0,0.6927811288480963,0.2719366764145785,-0.11183204221259609,-1.128477067051435,-1.6962800080973468,-1.695672508960458,-2.3524232496968445,-1.8309210481222222,-1.5610318621313022,1.2239461826454094,0.1896984574699253,1.725214473467548e-06,-46.549489333396714,0.3847316227238086,-0.0029670033206034203,-0.0050526359620818384,-0.4631951953385964,-0.11692996405171789,0.11252762512507254,0.847926818062405,0.13811248942458154,-6.087787302552157e-08,0.001749123556511991,0.08351570261975516
ES12C3,123,0.615,123.0,0.5430706906561305,0.20255243236429465,-0.12878561141672665,-0.8372647441466419,-1.3440299711354797,-1.343535865609797,-2.301247721103549,-1.4678179520428691,-1.2186421344223104,1.463982976956907,0.17309172159508823,1.4421500061887791e-06,198.70360654972862,0.33185105106620905,0.0006946606292691285,-0.0013977771228187782,-0.4631951953385964,-0.11328017465153534,0.11618436017523871,0.7950462464048054,0.1380315723638798,2.3225691992132993e-08,-0.0005168490615445554,0.10680650671837254
ES12C3,124,0.62,124.0,0.5156805883949462,0.14224627116643396,-0.15033936943838436,-0.6063650969333014,-1.0712538249872072,-1.071817373988342,-2.1410193099777457,-1.1900092798299111,-0.9511901463945333,1.5346542130444443,0.1610516245570341,1.1812324820408387e-06,23.117740843862425,0.33246081960972057,0.00597561121700935,0.004084511136075812,-0.45893056795582177,-0.10801346169218397,0.1216666484341333,0.7913913875655423,0.1381426314984995,5.2820500681003756e-08,-0.0055781469131097015,0.13710340791316747
ES12C3,125,0.625,125.0,0.5958727234713425,0.09641119039803325,-0.17811146931648056,-0.42786051540027953,-0.8589444449267114,-0.8598055419366348,-1.755985184651911,-0.9755602498150607,-0.7410057437624574,1.3281246692516315,0.15298785714712537,9.610140756605996e-07,12.227537439271842,0.33368035669674373,0.0113054747458094,0.009550500739318096,-0.4577129070797018,-0.10294316208662634,0.127150812903931,0.7913932637764456,0.13823811572312675,6.105609614784703e-08,-0.01316205583793493,0.17700998793753928
ES12C3,126,0.63,126.0,0.6783835968363481,0.06392617865204053,-0.21316812146372896,-0.2913924391514921,-0.6930567818378338,-0.6940948425519368,-1.4525887481423052,-0.8086300133433396,-0.5765127052538793,1.161196308990813,0.14773761225206847,7.772622580126387e-07,8.54242871151063,0.33489801757286364,0.01618899213888333,0.01444307153215967,-0.4528385111534156,-0.09807989729838926,0.13177256578894048,0.7877365287262792,0.13829331125761685,6.269967433909034e-08,-0.02335882508205705,0.23106543559225107
ES12C3,127,0.635,127.0,0.7476691869657525,0.041736405422984846,-0.25663229959978345,-0.17868469777972076,-0.5627870223228801,-0.5637188231055554,-1.224126298892108,-0.6770363330208383,-0.44613668580749793,1.0454416011123873,0.1444293277236354,6.210540810632417e-07,6.67174096496311,0.3330705881532321,0.02074441550917705,0.019278902962996038,-0.448573883770641,-0.09382337020417945,0.13628796000208865,0.7816444719238731,0.1384013667467926,5.644927806883966e-08,-0.03686015257344658,0.3083016068844229
ES12C3,128,0.64,128.0,0.823718695341464,0.027175676107745517,-0.30908696421313037,-0.09948420692663476,-0.4604321043665656,-0.4613677659189649,-1.0498863447418607,-0.5752950443777592,-0.3437856286209074,0.950402137815226,0.14231356136492498,4.799668725268978e-07,5.66674176570099,0.3355077861163752,0.024431339884499907,0.02292869236317858,-0.4473562228945211,-0.09017358080399691,0.13967888228333283,0.7828640090108963,0.13844609411553202,3.588653606958179e-08,-0.0530617644877545,0.4274120496141201
ES12C3,129,0.645,129.0,0.8982707772056452,0.018095182759900186,-0.371367202733366,-0.01784651811040566,-0.3799031795965535,-0.3815593827332704,-0.9170731273323364,-0.4948750164376502,-0.26336747689170137,0.8992266092219308,0.14108358111628364,3.789373427936899e-07,5.094303974593542,0.36831412468820046,0.027193243399382384,0.025407648049948852,-0.43943486046158026,-0.08730009332182248,0.14238001680449477,0.8077489851497808,0.13853064793156328,3.179318181663586e-08,-0.07157940459529936,0.6579896359277163
ES12C3,130,0.65,130.0,0.9716360345993792,0.012169118522852185,-0.4440328641211301,0.032719241939378085,-0.31599750298753626,-0.3175899719916513,-0.8049751545040765,-0.4309056056960311,-0.20000783469359382,0.8376943964434547,0.14031327630668108,2.957505880974841e-07,4.689128858163151,0.3714522345982036,0.02955896321246986,0.027844846013091926,-0.4424818269682349,-0.08531031601575984,0.14481721476763787,0.8139340615664385,0.13860578741697538,2.6158572778845354e-08,-0.09354176198549183,2.4956051503379157
ES12C3,131,0.655,131.0,0.9812167683956742,0.008342103557660852,-0.5267223658721655,0.06988135129732646,-0.2653279020526537,-0.266414443398356,-0.7410057437624574,-0.38033984564624734,-0.14944207464381007,0.8108870950597838,0.13975414030107197,2.2741913759175313e-07,4.433093050030328,0.35317418798008204,0.031262212461143905,0.029672275432723456,-0.4424818269682349,-0.08348448499206668,0.14664464418726939,0.795656014948317,0.13858829679006857,2.0634282898812318e-08,-0.1178248206060891,39.84127967118011
ES12C3,132,0.66,132.0,0.9924702008255647,0.0059090926332193705,-0.6205426260399358,0.10521790744654641,-0.22482813933090706,-0.2262034913228499,-0.703841758193606,-0.3395210012381328,-0.10923112256830395,0.8090596656401523,0.13951544398807364,1.8050964497202364e-07,4.248090544003409,0.35926812099339134,0.03264785269267841,0.03143987390439441,-0.44369948784435487,-0.08226913695680835,0.1478641812742925,0.8029676088377462,0.1386910343057834,2.3078515005012392e-08,-0.14521248447742824,44.796384338061415
ES12C3,133,0.665,133.0,0.993172466487372,0.004210442171095452,-0.7250061907836245,0.1326331011628256,-0.19218842535663258,-0.1933060093476761,-0.6703345076749206,-0.30723141159556744,-0.07633364059313018,0.8029676088377462,0.13933779818051514,1.350435326031121e-07,4.095773792072432,0.3550034936106167,0.033876657130720404,0.03265709458685652,-0.4424818269682349,-0.08105378892155003,0.14908184215041248,0.7974853205788517,0.13875112443902832,1.6711969267578427e-08,-0.17626793636431287,34.60984152626193
ES12C3,134,0.67,134.0,0.9904254788394464,0.003215443805269058,-0.8387263535658801,0.18198120033648935,-0.16600328313635185,-0.16710847650751692,-0.6453565119217846,-0.28103575496631134,-0.05013610775297099,0.8273377122582739,0.13923132834491675,1.1195650646006414e-07,4.000139007798583,0.37876195227672976,0.034694703749575,0.03387244262211485,-0.44065439754860336,-0.07998849943239324,0.15001589484824182,0.8194163498253331,0.1387836378326907,2.467909447226695e-08,-0.20900010586584272,48.514342197986835
ES12C3,135,0.675,135.0,0.9977714985185271,0.002468438010285956,-0.9621196819327371,0.1953848510283247,-0.14461767540737125,-0.14517744726103546,-0.6246412673405198,-0.25910284950892676,-0.029422739382609503,0.8200261183688445,0.13913951186479184,8.727067402139144e-08,3.910655531684107,0.3757168619809782,0.03549176179810453,0.03454667135900961,-0.4424818269682349,-0.07922795789785686,0.1506226325422691,0.8181986889492131,0.13879605460497216,2.5875223618569047e-08,-0.24541786955244818,42.62881191106878
