capacitor_id,cycle,response_efficiency,signal_attenuation,vl_cv,vl_max,vl_mean,vl_median,vl_min,vl_q25,vl_q75,vl_range,vl_std,vl_trend,vo_cv,vo_max,vo_mean,vo_median,vo_min,vo_q25,vo_q75,vo_range,vo_std,vo_trend,voltage_ratio,voltage_ratio_std,is_abnormal,rul
ES12C1,180,-0.4514819843054049,0.593663900789358,-1.701365384344257,-0.07140827803203405,-0.030224366118104917,-0.02760507766542709,0.07011727311851841,-0.03216174805621761,-0.026724016364952235,-0.3604489678466499,0.1812835765276491,0.06437873522727441,0.07340185039464084,-1.044381413853966,-1.033390344004723,-1.0332172915582813,-1.018501461112905,-1.0326801241774681,-1.0339356664455477,-0.8305364870581724,-0.5141779062569668,-0.07285918293526164,-0.6401557650191059,-0.552100436025636,1,20
ES12C1,181,-0.4378378816931043,0.5940190884901781,-1.7273065100552263,-0.0726725996218719,-0.030114123227922014,-0.02760507766542709,0.074171843420474,-0.03216174805621761,-0.026724016364952235,-0.3743084563133541,0.17895922988917928,0.0695448236137562,0.07369114357680948,-1.0450844829589432,-1.0334182411899828,-1.0333011963149004,-1.0186203355633583,-1.0327050083650202,-1.0339356664455477,-0.8437771923212398,-0.5155132057957954,-0.0706031016089549,-0.6411772438271369,-0.5521188969905916,1,19
ES12C1,182,-0.4615622737431642,0.5941119453726853,-1.7772297342812058,-0.06635682700309711,-0.02991115409192561,-0.02699313894485439,0.07069700710361983,-0.03155142486985918,-0.026724016364952235,-0.3496762145807065,0.17788460778362322,0.07148094340445015,0.07384287241171465,-1.0437952823208638,-1.0334325440712577,-1.0333011963149004,-1.0183825866624518,-1.0327050083650202,-1.0339356664455477,-0.8199404291006197,-0.5160564019462163,-0.0694225608742197,-0.6434431615977538,-0.5520990472334322,1,18
ES12C1,183,-0.4647536198567638,0.5941335790075134,-1.7890646457925932,-0.06383012893355962,-0.02986286182415084,-0.02699313894485439,0.06895958894519269,-0.03155142486985918,-0.026724016364952235,-0.33889871978603714,0.17472523829421915,0.06500342216121267,0.07426328523731236,-1.0437952823208638,-1.033471708508769,-1.0333345932719986,-1.019095467597631,-1.032796999939834,-1.034053284797588,-0.8039896419678755,-0.5173922684972413,-0.07236130983383954,-0.6436904513198374,-0.5521465893069751,1,17
ES12C1,184,-0.40740387471576966,0.5941940246555343,-1.83655325171703,-0.06572466620817818,-0.029678920348807376,-0.02699313894485439,0.07185469127694544,-0.03155142486985918,-0.02611205549279116,-0.3512124698879979,0.17114559096064064,0.07146920675614352,0.07438492561325054,-1.0432095117061935,-1.033485077354494,-1.0333345932719986,-1.019570599631904,-1.032796999939834,-1.0340264340889376,-0.7801107879060217,-0.5189431394480398,-0.06954322967710232,-0.6458522190466692,-0.5524054277115057,1,16
ES12C1,185,-0.471898507999969,0.5943625077364104,-1.8561145064751263,-0.07014590155233441,-0.029603162870693076,-0.02699313894485439,0.07243442526204687,-0.03155142486985918,-0.02611205549279116,-0.3635309615186847,0.16529632458250537,0.07558741965605371,0.07472261586880785,-1.045318719021125,-1.0335190389071789,-1.0334184464993499,-1.018501461112905,-1.0328221933544324,-1.034053284797588,-0.851734477960712,-0.5215496124238694,-0.06761351941153729,-0.6465179260290927,-0.5520222286411636,1,15
ES12C1,186,-0.423973646329123,0.5940549170717097,-1.8685383003012013,-0.07898837224064675,-0.02955716151429929,-0.02699313894485439,0.07533131139067685,-0.03155142486985918,-0.02611205549279116,-0.39278619375938434,0.16440137916109837,0.06930923038596919,0.07511639766268867,-1.0459048505542272,-1.0335531231080244,-1.033451534057366,-1.018501461112905,-1.0328912256610043,-1.034053284797588,-0.8649903644550228,-0.5216024047173364,-0.07089783615240247,-0.6468080223800716,-0.5522849348908428,1,14
ES12C1,187,-0.427440428884391,0.5935382764122814,-1.8942990835838152,-0.07962053303556581,-0.029463799088260616,-0.02699313894485439,0.07475157740557543,-0.03155142486985918,-0.02611205549279116,-0.3927861937593846,0.16340959754275686,0.08205375862676736,0.07542011393991781,-1.0457875520639206,-1.0335789884787183,-1.033451534057366,-1.0182640779795384,-1.032933364126898,-1.034053284797588,-0.8676490276435348,-0.5214785392132457,-0.06522705459829635,-0.6477975537107257,-0.5525530831174257,1,13
ES12C1,188,-0.44477825203860105,0.5931261296498103,-1.8842796446770995,-0.08340960758480294,-0.029498155028067755,-0.02699313894485439,0.07648899556400257,-0.03155142486985918,-0.02611205549279116,-0.4066409406973625,0.1604206328750767,0.07960863981626524,0.07596318266922428,-1.0469594542116931,-1.0336267909665229,-1.0335360585670852,-1.0177889459452658,-1.0329397400259102,-1.0341437420703774,-0.9047837681996999,-0.5222935621676809,-0.06654447594133672,-0.6469158387112197,-0.5518228713942455,1,12
ES12C1,189,-0.40144556912007545,0.5943465402178475,-1.8870306243053154,-0.10741032158020265,-0.029487816163809452,-0.02699313894485439,0.08054356586595811,-0.03155142486985918,-0.02611205549279116,-0.4759241584447053,0.15950687674482786,0.0894448125052246,0.07636321818537117,-1.0509443546162378,-1.0336636106539387,-1.0335360585670852,-1.0179078203957188,-1.0330314729198895,-1.0341709031496282,-0.9922460103425501,-0.5239397172405335,-0.062343696037344166,-0.646719794224739,-0.5515253674794122,1,11
ES12C1,190,-0.4389179989801698,0.5946325029987963,-1.8936591733298977,-0.11688495306343392,-0.0294645731169095,-0.02699313894485439,0.08112329985105958,-0.03155142486985918,-0.02550009462063007,-0.5005611417060788,0.1604164767560089,0.09681817110307946,0.0767654551843434,-1.0532126841529517,-1.0336973705853163,-1.0335688357710835,-1.0170764307776263,-1.0330572866973884,-1.0341709031496282,-1.0621487340467861,-0.523858312607748,-0.0603393366840473,-0.6467194134794108,-0.5513510545719935,1,10
ES12C1,191,-0.40620740556685286,0.593953013315666,-1.8841820359982018,-0.10677816078528372,-0.029498318718963707,-0.026381200224281687,0.08054356586595811,-0.03155142486985918,-0.02550009462063007,-0.47438316160868793,0.16005042953441403,0.10253922033279354,0.07729885422630581,-1.0507450698412826,-1.0337410645426184,-1.0335360585670852,-1.0176700714948124,-1.0330572866973884,-1.0341709031496282,-0.9930586647935171,-0.523305445162526,-0.05722289320709315,-0.6458870886888511,-0.5517092991136674,1,9
ES12C1,192,-0.39878214573985726,0.5934962554660221,-1.9033052833168445,-0.10741032158020265,-0.029428923212384463,-0.026381200224281687,0.08344045199458815,-0.03155142486985918,-0.02550009462063007,-0.4836244010960662,0.1576232246402738,0.11565300448351501,0.07758082929535055,-1.0510975344753295,-1.033765476151703,-1.03365367063482,-1.0175511970443594,-1.033148709409917,-1.034261050051817,-1.0036897948527441,-0.5238406437203054,-0.052653639812262246,-0.646570915285701,-0.5512372045756206,1,8
ES12C1,193,-0.4463462010944138,0.5941728025282286,-1.8782777492647416,-0.11562063147359601,-0.029519206790670383,-0.02699313894485439,0.08517787015301512,-0.03155142486985918,-0.02550009462063007,-0.5082566428287135,0.15927523371113106,0.11458019920326704,0.07823110651660627,-1.052859857645564,-1.0338192846174177,-1.03365367063482,-1.0158884178081742,-1.0331748333688662,-1.0342885215016686,-1.0807511656284825,-0.5238557527706863,-0.05265813721552146,-0.6449167350378182,-0.5520679890852518,1,7
ES12C1,194,-0.39833710161543995,0.5937483629062772,-1.9041053191044168,-0.1061479451005029,-0.029427220367430493,-0.02699313894485439,0.09328701075692641,-0.03216174805621761,-0.02550009462063007,-0.5067203875214223,0.15986604399198187,0.13406306856594766,0.07846459246654637,-1.0509799256395336,-1.033837284701415,-1.0336861374848008,-1.015651034674808,-1.033265585172283,-1.034261050051817,-1.0435463024650897,-0.5231697596521065,-0.04493607513067128,-0.645942524152524,-0.5517835559732754,1,6
ES12C1,195,-0.4464117334079645,0.5941174084529629,-1.9275990404074963,-0.11056918044465908,-0.02934481483955999,-0.02699313894485439,0.09270727677182498,-0.03216174805621761,-0.02550009462063007,-0.5159568854800743,0.1593892513618698,0.14157785376572318,0.0786378129983027,-1.0522725372132662,-1.033852491481738,-1.0336861374848008,-1.0147007706062623,-1.033265585172283,-1.034261050051817,-1.094042124224468,-0.52375088067774,-0.04247827507301623,-0.6468897565268301,-0.5518119975572092,1,5
ES12C1,196,-0.453319554421998,0.594089441645869,-1.9190427878885334,-0.09667331361727163,-0.029373879401513925,-0.02699313894485439,0.089810390643195,-0.03216174805621761,-0.02550009462063007,-0.47438316160868793,0.15804960355826927,0.1536995025573616,0.07911847507442031,-1.0505098521696907,-1.0338926209701678,-1.0337709208192698,-1.0158884178081742,-1.033265585172283,-1.0343783580332568,-1.0276036994201512,-0.5242787785657255,-0.037251007262258606,-0.6461384784322252,-0.5526374717528766,1,4
ES12C1,197,-0.38108862877993216,0.594136151184232,-1.9444167073901009,-0.09351445475281508,-0.029287356640502804,-0.02699313894485439,0.08923244045497082,-0.03155142486985918,-0.02550009462063007,-0.46514666365003565,0.16009715990643372,0.17742819035193733,0.07927556116185488,-1.0483947024920686,-1.0339039935031302,-1.0338030782701684,-1.01683868187672,-1.033292018358278,-1.0343783580332568,-0.9585054460790767,-0.5234760394016553,-0.02822102367332025,-0.6471846533140173,-0.5527109659951134,1,3
ES12C1,198,-0.45695784235608294,0.5935058595823919,-1.9319396191661644,-0.1010945489614278,-0.029327654939044902,-0.02699313894485439,0.08633555432634084,-0.03216174805621761,-0.02550009462063007,-0.47592415844470504,0.1550279290210088,0.17629954728402644,0.07975447166395695,-1.0505098521696907,-1.033945225860711,-1.0338885328870047,-1.015651034674808,-1.0333828216623107,-1.0343783580332568,-1.0329151724058623,-0.5249296129578261,-0.02874178302241239,-0.6462677177675396,-0.5517374414870274,1,2
ES12C1,199,-0.44331199662290716,0.5939012102276919,-1.9760772014137815,-0.08088290951526544,-0.02917848411782206,-0.02699313894485439,0.09791953124710619,-0.03216174805621761,-0.02550009462063007,-0.4574464209986747,0.15544603342958718,0.18854357261162277,0.0797789434274187,-1.0460446970161954,-1.0339476041763525,-1.0338885328870047,-1.0130060237840763,-1.0333828216623107,-1.0344057779510871,-0.9911141144109128,-0.5251658770095127,-0.02381566718756263,-0.6482597487143563,-0.5530234858411075,1,1
ES12C1,200,-0.443440982055678,0.593537220855366,-1.9689386937085986,-0.08909321940865891,-0.029200858733845265,-0.02699313894485439,0.0938649609451506,-0.03216174805621761,-0.02550009462063007,-0.46668291895732705,0.15255927371128133,0.1772073062457296,0.07984867058772499,-1.047454917425724,-1.0339546332751295,-1.0338030782701684,-1.013716658770973,-1.0333828216623107,-1.0344057779510871,-1.0071069707887685,-0.525988492264204,-0.0209006708640836,-0.6478873278654116,-0.5531272035870842,1,0
ES12C2,1,-0.2651121926665885,0.5916460477064022,3.9883813248217472,-0.10583223471055057,-0.016605710859320267,-0.019081348606471947,0.07661785824418152,-0.010441324063257613,-0.02540663322974506,-0.4616423462517614,-1.5733229945299398,0.1697297978950831,0.06524664473264628,-1.0483561227749423,-1.034017046357246,-1.0348892443655624,-1.0209011500353022,-1.0316308613348748,-1.0369092740291188,-0.8667347720934903,-1.241775333690238,-0.00318989384748721,-0.35732586617130885,-0.5538844017171919,0,199
ES12C2,2,-1.5595087016565878,-1.1429656569365474,0.41115197057034786,1.9448229396044276,1.9124491994633748,1.9142290497215895,0.3046361599169751,1.9183638912323138,1.907971895931511,3.931072139082621,0.4511895454807722,-0.24479130954648423,-0.058648493152398465,-0.6582895548169754,-0.6738795141401257,-0.673622405648126,-0.8314668094502996,-0.6755962792419721,-0.6720907995068074,3.7163543439392406,1.432219110360115,0.0490159501398972,-0.5254537641993833,-0.5635532840961971,0,198
ES12C2,3,-2.6262488712990395,-1.0635503231362586,0.41108782554565176,1.9292826698539365,1.8477361040329623,1.8480395385734896,0.3046361599169751,1.85294977723581,1.8423841087718558,3.8931901528714463,-0.20601916638320658,-0.2199225965890247,-0.059877616339050053,-0.5643865858933316,-0.5973764131437427,-0.5975794496935293,-0.6136017355462035,-0.5985421513469527,-0.5967333203266252,0.9652992756891703,1.0055588032603313,0.18862665967286493,-0.5219411703459822,-0.5629849054824253,0,197
ES12C2,4,1.4437512504959837,-1.5701740501226387,0.41064318579898834,1.903175476104588,1.7908616523845013,1.7896736539565705,1.8295156842346807,1.794737980079572,1.7840142582377154,-0.22374832592093,-1.3864734677915551,-0.026215561744843314,-0.060582543601275546,-0.49095281739934327,-0.5249541652012146,-0.5252287274007994,-0.5404744407194688,-0.5256705256357352,-0.5247279771688405,0.9898382941413439,0.8654919177056876,0.3098319794379075,-0.5184356852299598,-0.5652299328770045,0,196
ES12C2,5,1.4558303944449813,-1.4566178911065102,0.41090870847935373,1.8279608002279475,1.737681041512753,1.736722415650432,1.7776412353288846,1.7413258793139346,1.7310629562768756,-0.2692085759417805,-1.413791378504576,-0.04893371472792798,-0.06109063043980425,-0.42584526790222177,-0.45550453205240565,-0.4558444369820082,-0.47002984970352063,-0.45591297493657934,-0.4556045326131359,0.886098241125768,0.7439489717921521,0.41913748523989713,-0.5148801445476302,-0.5652213839815213,0,195
ES12C2,6,1.536040492535377,-1.3621933664028714,0.41117218064888783,1.7577213844007678,1.688212087587631,1.6867805495580876,1.7360279172178485,1.6921165161656349,1.6811174292086128,-0.32981602074477945,-1.4367617623962872,-0.08032213321118516,-0.06147152212965227,-0.36270361638459914,-0.388791040741965,-0.3891160371058932,-0.4022676033199131,-0.38900740206390505,-0.3891354448181485,0.7979154028252236,0.6430471324882778,0.5152919521849252,-0.5112830100717033,-0.5652099535980305,0,194
ES12C2,7,1.5156189870515349,-1.269003054811578,0.41143336684906356,1.7005336511504365,1.6418782735399493,1.6404484476729295,1.6904242568832897,1.6459067322402638,1.6347836501462878,-0.3480010540368397,-1.4579930107033698,-0.09809714297367275,-0.0617720985202644,-0.30141247318246134,-0.3245656975713,-0.32490888217506464,-0.3375379005531847,-0.32453934221988584,-0.3251791700139375,0.73573515894662,0.5445051558328201,0.605246830561563,-0.5076425554955901,-0.5651960596200444,0,193
ES12C2,8,1.5179854017954983,-1.2097690713471563,0.41169287008152455,1.6445902114869275,1.5980253004632652,1.5965234729464655,1.6471010428964459,1.6020977205949811,1.590857085378326,-0.3692145930016089,-1.4801417053611141,-0.11684436259289856,-0.06200644001062082,-0.24150885507599884,-0.262616335500952,-0.262945012739368,-0.2746741298117658,-0.2625056469160667,-0.26330464779531676,0.683925228157731,0.4774065751408855,0.687984452111878,-0.5039521177203571,-0.5651801697611728,0,192
ES12C2,9,1.510284842181803,-1.146064907190836,0.41195781371654466,1.5942403500706386,1.5562970539970862,1.5544033803235946,1.6077664155932117,1.5600888261173713,1.5493377349047273,-0.3873949598750677,-1.4949136020557456,-0.14013685189950267,-0.062200889272060855,-0.18391801622295414,-0.20274176957884898,-0.20305522113686905,-0.21414322307504072,-0.20244012978351444,-0.20351193779603416,0.6320078168183144,0.4101983499589334,0.761053903088209,-0.5002066248596074,-0.565162375393007,0,191
ES12C2,10,1.5514637964153144,-1.098953478672786,0.4122208170301544,1.5451347822411714,1.5165089840234502,1.5140881698043172,1.5735649869972275,1.5204807039198496,1.509623331869704,-0.41618676264951343,-1.5130076346627581,-0.1559380933638804,-0.06236119723633139,-0.12794619407548952,-0.14481711881551496,-0.14512837488855843,-0.1557113551748715,-0.1445181748195791,-0.14564574451888793,0.5904411195188481,0.3568171057546726,0.8310188641942663,-0.49640593733534916,-0.5651429864496849,0,190
ES12C2,11,1.5579214847121639,-1.0498245712211383,0.4124862099008446,1.50224302515451,1.478408390877476,1.4761800864437333,1.538791252389423,1.48267269889,1.471111609417469,-0.4283101181775532,-1.5297324302722437,-0.16880740815355771,-0.06249862540754999,-0.07336225316463843,-0.08873557145519965,-0.08912743205224918,-0.0993788852897039,-0.0883597831992131,-0.08967787347613464,0.5644605073419315,0.3023822783261734,0.8955547134204891,-0.49254722094155584,-0.565121936773929,0,189
ES12C2,12,1.543949211943898,-1.0161510681101942,0.41275060901890126,1.4605974759524964,1.4418539691880135,1.4394764931933506,1.501738826973817,1.446064155915407,1.4350071012595964,-0.4313386238502628,-1.5498494488477497,-0.18882935729293376,-0.06261455405895207,-0.01981931221648222,-0.034389309155028205,-0.03477313297297309,-0.04444613380735244,-0.033915592300922594,-0.03535208657876588,0.5462556030299673,0.2606453156623797,0.9518275607421515,-0.48862892768868627,-0.5650994618047226,0,188
ES12C2,13,1.6392374000548058,-0.9830629919563142,0.41301609748614726,1.413976666701021,1.4067537856848855,1.4045759289848532,1.4755163272849652,1.4106569231656465,1.399504859957512,-0.47528228782545723,-1.5705637320048504,-0.19109357739292016,-0.06271590415123934,0.0312954598142422,0.018325479314408852,0.017962104909479845,0.00908725845062837,0.018790590918408574,0.01727021390816216,0.5044463089235646,0.21922917529557923,1.009905811212658,-0.48465030376803564,-0.5650755620334837,0,187
ES12C2,14,1.5931197480748542,-0.9555581255719863,0.4132882563491856,1.3797892218286347,1.3728764770613266,1.3708798548865564,1.4407425926771606,1.3770498075835587,1.3652071523670029,-0.46618743797012585,-1.5866452802100466,-0.20081313890373656,-0.06280363518089262,0.08206335057104792,0.06945999862649987,0.06903859034375064,0.06087109249969999,0.06999637589459022,0.06838912185825084,0.4939385379101488,0.1854535555904472,1.06106874498015,-0.4806067354333549,-0.5650500282380629,0,186
ES12C2,15,1.6299729332488957,-0.92273472585698,0.41356271350896096,1.3418708104936088,1.340184718295228,1.3377860258433605,1.4111003012366932,1.3446421540567262,1.3327125390862817,-0.4798273795438222,-1.6033643731725304,-0.20612425901611808,-0.06288273934689592,0.1310964788173211,0.11909263898499897,0.11869078991888486,0.11078899452346261,0.11970229244821004,0.1180042811017451,0.4859479966800951,0.1464879354327052,1.108678571864696,-0.47649828939625344,-0.5650228771968433,0,185
ES12C2,16,1.6134583214391933,-0.901269632429461,0.41384234017025057,1.3045745459519944,1.308740317386735,1.3061959563762071,1.379748113920418,1.313435810754727,1.300820192661348,-0.48740564335349756,-1.6160948801704489,-0.21740395086666925,-0.06295100594551115,0.1787417258269807,0.16728572310312728,0.16689095575899227,0.16035669756268667,0.16800304187203388,0.16606209813289555,0.4544050252738121,0.120125383036349,1.1515269514312239,-0.4723308376321561,-0.5649942089247372,0,184
ES12C2,17,0.9460260251665987,-0.8819006504246788,0.41412992863504183,1.275982593624654,1.2783066318362073,1.2752081319641546,1.3723379799452793,1.2828301225651437,1.2707327936749901,-0.537406318674111,-1.6238466227755577,-0.24591294403791292,-0.06301162294878197,0.22488370193601256,0.21413898402766882,0.21375276073940822,0.233833832195514,0.21481438058864072,0.2128956973407715,-0.14611184387887394,0.09827220905594194,1.1853194578003354,-0.468093406138043,-0.5649637663014417,0,183
ES12C2,18,0.8679992461235605,-0.8560946746076171,0.41442409895042465,1.2579556509983447,1.2487970402492485,1.2463244591215374,1.3466842751884214,1.2534238964308164,1.2412495146732068,-0.5131596076180304,-1.6289967443017757,-0.2768067054287511,-0.0630673651799164,0.2703319154972069,0.25968222409693836,0.2593197533063402,0.2797864041789654,0.26040223924780154,0.2584078232936905,-0.14645373905595166,0.07181826627532291,1.2121831548488589,-0.46378417514600656,-0.5649314934574415,0,182
ES12C2,19,1.3418825932669287,-0.8385250011101664,0.414718218955069,1.2293617843731792,1.2203496006712222,1.2174426393406284,1.3757577716968952,1.2246183254089058,1.2123647962696371,-0.6601424607443648,-1.6368612960389313,-0.30991923332690496,-0.0631169726173751,0.31439224782178754,0.30399398787472953,0.303610657163103,0.32527204418303257,0.30473764167874956,0.30279093173543237,-0.1677361511706474,0.05160666678048495,1.2364425673882127,-0.4594118992708906,-0.5648977261817105,0,181
ES12C2,20,1.9457547636744172,-0.8208625271017098,0.41501788073489837,1.1957945719963778,1.1926231432000436,1.189763456608212,1.4019802713857468,1.197012216442251,1.1846846115776422,-0.8116704055890636,-1.6448095915871728,-0.32015589778407827,-0.06316228575927678,0.35683356344078787,0.3470647245584141,0.3467472768503104,0.36877537834538965,0.3478429088781435,0.3457260443169048,-0.18127976248401573,0.03128474215084296,1.2661822483277532,-0.4549604087736513,-0.5648619471441113,0,180
ES12C2,21,0.8917497103895048,-0.7980833287166486,0.4153408722406051,1.1870940883777548,1.1658030784441256,1.1626865189308966,1.2925311354748232,1.170605569530852,1.1576066937414349,-0.5419514103924755,-1.6321542363540806,-0.347329693034446,-0.0632028592044616,0.3989283539268081,0.38895724090675365,0.3884959771613584,0.4119285135232086,0.38980007547605544,0.38770812953599626,-0.1948246084990112,0.016661133780556694,1.2864191537759655,-0.45044229261680446,-0.5648235132001606,0,179
ES12C2,22,1.1661557939384157,-0.7885632917619045,0.4156599197145233,1.1429599520020972,1.1397222902514081,1.1368140713637813,1.2822700046800628,1.14420077078903,1.1323337233438031,-0.6222604745331902,-1.629242726984655,-0.36485660714627455,-0.06323896509302021,0.4397506528402287,0.42972099310697726,0.4293193978883002,0.45309898368087215,0.43051068832656847,0.4285340877296011,-0.19278564263905687,0.009340331460548454,1.3100239877565376,-0.4458468716650728,-0.5647833041953397,0,178
ES12C2,23,1.4879971912842325,-0.7742690431631497,0.41599583307892485,1.1075282135428888,1.11432408012922,1.111542015790059,1.2623182935624486,1.1189954341024642,1.106460339219171,-0.6555973690260003,-1.6154698228126914,-0.3724271592710093,-0.06327211865336903,0.47906968085302126,0.4694191030229833,0.46910214619616647,0.48692209955369825,0.47025279651497826,0.46820320655820835,-0.06034664909512334,0.0030713734508587155,1.3344628536463123,-0.4411687753485747,-0.5647405016202692,0,177
ES12C2,24,1.3167992792880183,-0.7539543993835016,0.41633280813322504,1.0994479624198505,1.0899001843125782,1.086870352209729,1.2400861360971196,1.0943907525283139,1.082390049404327,-0.6161987967691698,-1.6027403544945644,-0.39402796705361287,-0.06330380449987356,0.5178103359819907,0.5081112391913835,0.5077587492237092,0.5268095843033916,0.5089729745566007,0.5068315973620244,-0.07667897519460369,-0.009315655600711074,1.3505435434344395,-0.43643409545828604,-0.5646956344957945,0,176
ES12C2,25,1.237230499186114,-0.7455486343782659,0.4166688673607208,1.0683674229188673,1.0659127822939167,1.0634031787395994,1.1842213449678003,1.070384877897004,1.0583216127182702,-0.5434679964381316,-1.5992976949830673,-0.3936200516826963,-0.06333221063728987,0.5548165847413654,0.5457462085971682,0.5453765335109324,0.558766408972463,0.54653773015526,0.5445346591417446,0.04521292150041616,-0.015365377330172394,1.3739866397621643,-0.4316017979290972,-0.5646486322818023,0,175
ES12C2,26,1.3645510262041887,-0.7300300227441878,0.4170156700362953,1.0379090302112948,1.0427741989413726,1.0405382503245708,1.196762922110276,1.0469796583781101,1.0354540034862147,-0.651052277307635,-1.5883553154125445,-0.40590041214327616,-0.06335909386354735,0.5910133251479506,0.5824352300734094,0.582089539167441,0.6032025295582522,0.5832930493289964,0.5811966367269179,-0.13042851415705192,-0.02424944233941794,1.3893505539864464,-0.42670728861699647,-0.5645991097058205,0,174
ES12C2,27,1.418683400064141,-0.7081003078271165,0.4173702455054038,1.0030994385454974,1.020231049391596,1.0176733219095422,1.1751013151168541,1.0247757490840488,1.0125882473829462,-0.6783274940364253,-1.5760025342325372,-0.42018306668020877,-0.06338493934860133,0.6267474384756644,0.6181426747796238,0.6178427491568972,0.640757509481697,0.61900827473245,0.6168182424570552,-0.16256641518702175,-0.038392283065897516,1.40176666952825,-0.4217322319348676,-0.5645467930204086,0,173
ES12C2,28,1.0027079635128011,-0.7042944430892466,0.41773270153210307,1.0030994385454974,0.9981952165687776,0.9954106385496141,1.1386176846332416,1.0025718397899879,0.9904753248494116,-0.5813499826493062,-1.5633064701595802,-0.41680494587568345,-0.06340664318884187,0.6603999080189271,0.6529181727492164,0.6526344502149506,0.6767963971859253,0.6537854418445859,0.6516392981300279,-0.20785981835530368,-0.0355885683225726,1.4209031177996712,-0.41666578006146815,-0.5644917711721387,0,172
ES12C2,29,0.9920241943541902,-0.6943710914334218,0.41810402847457334,0.9894256091752385,0.9769488520602354,0.9743505922381785,1.1203758693914354,0.9815673925511827,0.9698662163265592,-0.5661934550299546,-1.5452750346302593,-0.44216676986665243,-0.0634274143356955,0.6924333608566097,0.6868660538090895,0.6866347353482407,0.7079368092479655,0.6876917735585992,0.6856320200168841,-0.18016480969335166,-0.03581311499884252,1.426976103512456,-0.41153810754551706,-0.5644340829413169,0,171
ES12C2,30,1.0647813170300255,-0.68283941209401,0.41847539258498895,0.9595874489632511,0.9560018894163502,0.9532905459267431,1.1021340541496294,0.9605629453123777,0.948805407661866,-0.5904401660860352,-1.5364068243026003,-0.4490109586155326,-0.06344772460909243,0.7246983053041969,0.7199177699199973,0.7196186903046383,0.7408267795189143,0.720790811660374,0.7187091490156354,-0.18638096411540003,-0.042112518968747355,1.4385315217033703,-0.40629598509854675,-0.564373319947322,0,170
ES12C2,31,1.0407036758021024,-0.6728465613661243,0.41886076368108943,0.9409402738413566,0.9358269871608779,0.9334331366638007,1.0867432357274451,0.9401573050164123,0.9284955794381206,-0.5949852578043997,-1.517656800250959,-0.45495306354501774,-0.06346596633051767,0.7567317581418791,0.7521609191329036,0.7518601791639519,0.774416429402048,0.7530829113164795,0.7509763479909866,-0.21348791352785515,-0.042086610769031925,1.4476961230674177,-0.400998558803298,-0.5643093827629571,0,169
ES12C2,32,0.966436007037232,-0.6666040716998873,0.41924483904111043,0.9334802552139031,0.9161535784949494,0.9135775804625663,1.0679308700137318,0.9209529749452795,0.909089151498056,-0.5631649493572453,-1.505610777117897,-0.4726338984922071,-0.06348311725018278,0.7892278380584332,0.7836053846711382,0.7833161235163124,0.8062565210762732,0.784451933058724,0.7824343292824478,-0.1909855876880331,-0.041917343753958086,1.4531759454498203,-0.3956130077870726,-0.5642425995143272,0,168
ES12C2,33,0.9548788433711798,-0.6616908661238383,0.41963330334573035,0.909859734340373,0.8968497898560218,0.8943224162547239,1.0468398134922172,0.9017504930437233,0.8898351434007253,-0.564681535402901,-1.4972816017663482,-0.47411732886682445,-0.06349934800809469,0.8194111387215692,0.814236037362797,0.8140094534003182,0.8372802001434672,0.815129090323784,0.8130816901755992,-0.20252150453251708,-0.04236204264219035,1.462331427014826,-0.3901222349949183,-0.5641724829011124,0,167
ES12C2,34,0.6318977380348711,-0.6460748523073787,0.42003792909945786,0.8881037395492497,0.8782274951716916,0.8756694971019824,0.9875552306112823,0.883146818085007,0.8711815490303951,-0.4601304266247082,-1.478291841422487,-0.4999351916359946,-0.06351530907741694,0.8497098290487194,0.8441465971229786,0.8439155255622173,0.8678376655881676,0.8449993091431744,0.8429212141346798,-0.20101620174371412,-0.04751386033614379,1.4600194395167578,-0.38457232512300843,-0.5640977051668573,0,166
ES12C2,35,0.7689415719875002,-0.6428907515467411,0.42044094893582584,0.8557808207592703,0.8598883683005091,0.857316773945937,0.9761529988727073,0.8651419500691303,0.8531283683870655,-0.508614515899666,-1.4688677736777567,-0.5042157766831891,-0.06352950756920758,0.8782741130062753,0.8732767285082428,0.8730901670884829,0.8969950534516066,0.8741773083188111,0.872065872865902,-0.20740915771324825,-0.04582229406142566,1.4653253971349436,-0.3789048264310051,-0.5640199886222068,0,165
ES12C2,36,0.8558968239173879,-0.6342252603957462,0.42086334745591,0.8508074750076348,0.8422071194063476,0.8395662958449921,0.9613327309224304,0.8471389302228302,0.8350770408725231,-0.48134396558947795,-1.4466117626463073,-0.5184639737321779,-0.06354280452272472,0.9069537866278451,0.9017269870786254,0.9015079470351403,0.9204379122442706,0.9025480138822094,0.9005535668582062,-0.08332927484091565,-0.042914049925855256,1.465393918120837,-0.3731814886583359,-0.5639377703525055,0,164
ES12C2,37,0.9543274659186065,-0.6249310325936314,0.4212767839737647,0.8215933758868842,0.8248812177543705,0.8221160137407433,0.9516421505995768,0.830335372431786,0.817626127084981,-0.5267995491917262,-1.437686579664276,-0.5374939735489296,-0.0635562949587157,0.9345928164276587,0.9294657922481491,0.9292860344949303,0.9498287660974023,0.9303419289369078,0.9282737342787623,-0.11587150388245868,-0.04719881420253738,1.462572058684321,-0.36735333453901853,-0.5638520751481065,0,163
